playerID,yearID,HR,BB,HBP,SO,IPouts,FIP
janssca01,2011,2,14,2,53,167,2.4501497005988
janssca01,2012,7,11,3,67,191,3.07929319371728
janssca01,2010,8,21,4,63,206,3.85084466019417
janssca01,2015,5,8,1,27,120,4.084
janssca01,2014,6,7,1,28,137,4.13929927007299
janssca01,2013,3,13,2,50,158,2.74420253164557
jeffrje01,2010,0,6,0,8,30,3.279
jeffrje01,2013,1,5,0,12,31,3.43509677419355
jeffrje01,2015,5,22,3,67,204,3.22223529411765
jeffrje01,2014,1,10,2,29,96,2.85075
jeffrje01,2011,1,11,0,13,46,4.32934782608696
jeffrje01,2012,0,13,0,13,40,4.07
jenkich01,2012,5,11,1,16,96,5.25125
jenkich01,2013,3,6,1,15,100,3.948
jenkich01,2015,1,3,0,2,11,8.04309090909091
jenkich01,2014,2,6,1,18,95,3.47936842105263
jennida01,2015,3,24,0,46,169,3.47127810650888
jennida01,2012,2,11,2,8,57,5.67394736842105
jennida01,2013,1,16,0,38,122,2.67914754098361
jennida01,2014,3,17,0,38,121,3.47910743801653
jepseke01,2011,2,9,1,6,39,6.40961538461538
jepseke01,2010,2,29,2,61,177,3.02815254237288
jepseke01,2015,5,27,0,59,209,3.53591387559809
jepseke01,2014,4,23,2,75,195,2.77815384615385
jepseke01,2013,3,14,1,36,108,3.38133333333333
jepseke01,2012,3,12,2,38,134,3.20694029850746
jimence01,2011,0,3,0,7,20,2.275
jimence01,2014,1,7,0,8,48,4.257
jimence01,2013,1,10,1,11,51,4.45976470588235
jimence01,2015,2,8,0,25,69,3.134
jimenub01,2013,16,80,3,194,548,3.42573722627737
jimenub01,2011,17,78,9,180,565,3.67278761061947
jimenub01,2014,14,77,4,116,376,4.67189361702128
jimenub01,2015,20,68,11,168,552,4.009
jimenub01,2010,10,92,9,214,665,3.10155639097744
jimenub01,2012,25,95,8,143,530,5.06481132075472
johnser04,2015,8,17,1,30,105,5.934
johnser04,2013,5,11,1,18,83,5.39739759036145
johnser04,2014,1,15,2,18,71,4.3150985915493
johnsji04,2012,3,15,3,41,206,3.25519417475728
johnsji04,2015,5,20,5,50,200,3.734
johnsji04,2013,5,18,7,56,211,3.44610426540284
johnsji04,2010,2,5,1,22,79,3.079
johnsji04,2011,5,21,2,58,273,3.2228021978022
johnsji04,2014,5,35,6,42,160,5.082
johnsjo09,2013,15,30,3,83,244,4.62177049180328
johnsjo09,2011,2,20,1,56,181,2.64378453038674
johnsjo09,2012,14,65,4,165,574,3.40336236933798
johnsjo09,2010,7,48,5,186,551,2.41475317604356
jordata01,2014,3,8,2,17,77,4.49563636363636
jordata01,2013,3,11,3,29,155,3.49316129032258
jordata01,2015,0,6,0,11,51,2.89870588235294
jurrjja01,2012,8,18,1,19,145,5.6398275862069
jurrjja01,2011,14,44,4,90,456,3.98552631578947
jurrjja01,2013,1,1,0,6,22,3.59345454545455
jurrjja01,2010,13,42,2,86,349,4.18788252148997
jurrjja01,2014,4,3,1,9,28,8.06057142857143
karnsna01,2014,3,4,2,13,36,5.71533333333333
karnsna01,2013,5,6,1,11,36,8.38133333333333
karnsna01,2015,19,56,5,145,441,4.08638095238095
karstje01,2011,22,33,4,96,487,4.28783367556468
karstje01,2010,21,27,1,72,368,4.81541304347826
karstje01,2012,8,15,1,66,272,3.31558823529412
kazmisc01,2010,25,79,12,93,450,5.82566666666667
kazmisc01,2014,16,50,4,164,571,3.35266549912434
kazmisc01,2011,1,2,2,0,5,18.025
kazmisc01,2013,19,47,3,162,474,3.5100253164557
kazmisc01,2015,20,59,9,155,549,3.97553005464481
kellesh01,2010,5,12,1,26,75,5.159
kellesh01,2011,0,3,0,10,38,2.15657894736842
kellesh01,2015,4,15,0,63,154,2.56906493506493
kellesh01,2013,8,23,0,71,160,3.62925
kellesh01,2012,5,15,0,45,133,3.54612781954887
kellesh01,2014,5,20,1,67,155,3.01587096774194
kellyjo05,2012,10,36,3,75,321,4.00154205607477
kellyjo05,2013,10,44,5,79,372,4.00767741935484
kellyjo05,2015,15,49,6,110,403,4.17618362282878
kellyjo05,2014,8,42,7,66,289,4.36729411764706
kendrky01,2013,18,47,7,110,546,4.01503296703297
kendrky01,2011,14,30,7,59,344,4.55116279069767
kendrky01,2010,26,49,3,84,542,4.88342804428044
kendrky01,2012,20,49,7,116,478,4.32512552301255
kendrky01,2015,33,45,7,80,427,6.11994847775176
kendrky01,2014,25,57,11,121,597,4.57421105527638
kenneia01,2012,28,55,14,187,625,4.0406
kenneia01,2013,27,73,12,163,544,4.59211764705882
kenneia01,2015,31,52,7,174,505,4.51221782178218
kenneia01,2010,26,70,10,168,582,4.32642268041237
kenneia01,2011,19,55,9,198,666,3.21869369369369
kenneia01,2014,16,70,4,207,603,3.21160199004975
kershcl01,2011,15,54,3,248,700,2.46785714285714
kershcl01,2010,13,81,7,212,613,3.12304567699837
kershcl01,2013,11,52,3,232,708,2.38698305084746
kershcl01,2015,15,42,5,301,698,1.9907335243553
kershcl01,2014,9,31,2,239,595,1.81099159663866
kershcl01,2012,16,63,5,229,683,2.89295021961933
keuchda01,2015,17,51,2,216,696,2.90986206896552
keuchda01,2014,11,48,7,146,600,3.212
keuchda01,2013,20,52,5,123,461,4.25190455531453
keuchda01,2012,14,39,1,38,256,5.7434375
kimbrcr01,2014,2,26,2,95,185,1.8347027027027
kimbrcr01,2015,6,22,1,87,178,2.67894382022472
kimbrcr01,2010,0,16,0,40,62,1.53061290322581
kimbrcr01,2011,3,32,1,127,231,1.51850649350649
kimbrcr01,2012,3,14,2,116,188,0.781170212765958
kimbrcr01,2013,4,20,3,98,201,1.92859701492537
kintzbr01,2013,2,16,1,58,231,2.54150649350649
kintzbr01,2010,2,4,0,9,22,5.80627272727273
kintzbr01,2011,3,3,0,15,44,4.25227272727273
kintzbr01,2014,8,16,0,31,175,4.67485714285714
kintzbr01,2015,1,5,0,7,21,5.134
kintzbr01,2012,1,7,0,14,50,3.455
kirkmmi01,2014,0,1,2,3,17,3.66141176470588
kirkmmi01,2011,5,12,3,21,82,5.51280487804878
kirkmmi01,2013,2,15,0,25,66,4.00254545454546
kirkmmi01,2012,5,17,1,38,106,4.31198113207547
kirkmmi01,2010,0,10,0,16,49,2.95655102040816
klubeco01,2013,15,33,5,136,442,3.29913122171946
klubeco01,2015,22,45,11,245,666,2.97183783783784
klubeco01,2012,9,18,4,54,189,4.28547619047619
klubeco01,2014,14,51,6,269,707,2.34699292786421
klubeco01,2011,0,3,2,5,13,4.17884615384615
koehlto01,2013,14,54,5,92,429,4.27177622377622
koehlto01,2014,16,71,7,153,574,3.84280139372822
koehlto01,2015,22,77,6,137,562,4.5272384341637
koehlto01,2012,4,2,0,13,40,5.495
kontoge01,2013,7,18,2,47,166,4.07812048192771
kontoge01,2015,9,12,0,44,220,4.02036363636364
kontoge01,2011,1,3,0,6,18,4.69166666666667
kontoge01,2012,3,12,0,44,131,2.79729007633588
kontoge01,2014,1,11,0,27,97,2.88457731958763
krolia01,2015,4,17,2,26,84,5.16971428571429
krolia01,2014,6,13,2,28,98,5.18302040816327
krolia01,2013,5,8,0,22,82,4.69434146341463
kurodhi01,2014,20,35,7,146,597,3.60436180904523
kurodhi01,2012,25,51,8,167,659,3.85979514415782
kurodhi01,2013,20,43,5,150,604,3.56455629139073
kurodhi01,2011,24,49,5,161,606,3.77747524752475
kurodhi01,2010,15,48,5,159,589,3.26236162988115
laffeaa01,2011,7,21,3,30,160,4.95625
laffeaa01,2013,1,10,2,9,38,5.49536842105263
laffeaa01,2012,17,37,5,48,302,5.58837748344371
laffeaa01,2010,1,28,2,28,167,3.92331137724551
laffeaa01,2015,1,3,1,3,22,5.72490909090909
lafrobo01,2013,0,4,0,11,32,2.1105
lafrobo01,2014,1,0,0,4,11,4.49563636363636
lafrobo01,2015,1,1,0,8,24,3.134
lannajo01,2014,3,2,0,2,12,13.382
lannajo01,2010,14,49,4,71,430,4.46737209302326
lannajo01,2012,0,14,4,17,98,3.70724489795918
lannajo01,2013,6,27,5,38,223,4.36638565022422
lannajo01,2011,15,76,7,106,554,4.28131768953069
latosma01,2014,9,26,2,74,307,3.64991530944625
latosma01,2015,13,32,1,100,349,3.71852722063037
latosma01,2011,16,62,1,185,583,3.16393653516295
latosma01,2013,14,58,10,187,632,3.10496202531646
latosma01,2010,16,50,2,189,554,3.00318772563177
latosma01,2012,25,64,4,185,628,3.85455414012739
layneto01,2012,0,3,3,25,50,1.175
layneto01,2015,3,27,2,45,143,3.88924475524476
layneto01,2013,1,5,2,6,26,5.58646153846154
layneto01,2014,0,8,1,14,57,3.07936842105263
leagubr01,2013,8,15,3,28,163,4.92530061349693
leagubr01,2011,3,10,2,45,184,2.7804347826087
leagubr01,2010,7,27,2,56,237,3.91444303797468
leagubr01,2012,1,33,1,54,216,3.19222222222222
leagubr01,2014,0,27,4,38,189,3.40184126984127
leakemi01,2011,23,38,8,118,503,4.22380715705765
leakemi01,2014,23,50,13,164,643,3.87850077760498
leakemi01,2013,21,48,6,122,577,4.04106759098787
leakemi01,2010,19,49,3,91,415,4.67659036144578
leakemi01,2015,22,49,3,119,576,4.1965
leakemi01,2012,26,41,3,116,537,4.42460893854749
leblawa01,2011,7,28,1,51,239,3.97897489539749
leblawa01,2014,2,7,NA,21,NA,NA
leblawa01,2013,7,20,3,33,165,4.75709090909091
leblawa01,2010,24,51,2,110,438,4.79817808219178
leblawa01,2012,7,19,1,43,206,4.04160194174757
lecursa01,2012,3,23,1,61,172,2.90313953488372
lecursa01,2015,2,7,0,15,60,3.984
lecursa01,2010,6,25,5,37,144,5.03733333333333
lecursa01,2014,6,24,3,48,170,4.24376470588235
lecursa01,2011,10,21,4,73,233,3.78465665236051
lecursa01,2013,4,24,1,66,183,2.96603278688525
leech01,2015,0,1,0,3,5,1.334
leech01,2014,3,12,3,26,84,4.27485714285714
leech01,2013,0,3,1,4,13,3.97107692307692
leecl02,2012,26,28,0,207,633,3.13291469194313
leecl02,2014,7,12,1,72,244,2.95986885245902
leecl02,2010,16,18,1,185,637,2.58449450549451
leecl02,2013,22,32,4,222,668,2.82344910179641
leecl02,2011,18,42,6,238,698,2.60379656160458
lerouch01,2013,1,6,0,3,12,9.298
lerouch01,2012,1,2,1,12,34,2.91852941176471
lerouch01,2010,1,14,0,22,68,3.56429411764706
lerouch01,2014,0,2,0,3,6,3.132
lerouch01,2011,0,7,1,24,75,2.065
lestejo01,2012,25,68,4,166,616,4.11285714285714
lestejo01,2015,16,47,7,207,615,2.91936585365854
lestejo01,2010,14,83,10,225,624,3.13188461538462
lestejo01,2014,16,48,5,220,659,2.79967830045524
lestejo01,2013,19,67,7,177,640,3.5870625
lestejo01,2011,20,75,11,182,575,3.82847826086957
lewisco01,2012,16,14,6,93,315,3.87595238095238
lewisco01,2011,35,56,6,169,601,4.53747920133111
lewisco01,2014,25,48,8,133,511,4.46468101761252
lewisco01,2015,26,42,11,142,614,4.17471661237785
lewisco01,2010,21,65,6,196,603,3.54666169154229
lidgebr01,2012,1,11,0,10,28,5.88071428571429
lidgebr01,2010,5,24,1,52,137,3.86732116788321
lidgebr01,2011,0,13,1,23,58,2.81810344827586
lillyte01,2010,32,44,5,166,581,4.27177108433735
lillyte01,2012,3,19,2,31,146,3.91691780821918
lillyte01,2013,4,10,1,18,69,5.1784347826087
lillyte01,2011,28,51,9,158,578,4.20839100346021
linceti01,2014,19,63,5,134,467,4.30758886509636
linceti01,2012,23,90,4,190,558,4.17564516129032
linceti01,2015,7,38,1,60,229,4.2868384279476
linceti01,2013,21,76,7,193,593,3.73602698145025
linceti01,2010,18,76,5,231,637,3.14964364207221
linceti01,2011,15,86,6,220,651,3.16785714285714
lincobr01,2011,4,16,2,29,143,4.03199300699301
lincobr01,2012,14,24,1,88,264,4.01545454545455
lincobr01,2014,1,0,1,2,7,8.27485714285714
lincobr01,2013,4,22,3,25,95,5.47957894736842
lincobr01,2010,9,15,5,25,158,5.49039240506329
lindbjo01,2012,13,35,4,70,213,5.15133802816901
lindbjo01,2013,4,11,0,21,94,4.42034042553191
lindbjo01,2011,0,10,2,28,89,2.35084269662921
lindbjo01,2014,1,2,1,2,14,6.98914285714286
lindsma01,2014,3,12,1,18,102,4.36729411764706
lindsma01,2010,5,20,0,43,160,3.81025
lindsma01,2011,3,14,2,36,162,3.30277777777778
lindsma01,2013,2,23,1,46,182,3.1469010989011
lindsma01,2012,2,14,5,40,141,3.15882978723404
liriafr01,2012,19,87,7,167,470,4.33968085106383
liriafr01,2014,13,81,4,175,487,3.58785215605749
liriafr01,2013,9,63,0,163,483,2.92377639751553
liriafr01,2011,14,75,7,112,403,4.54361042183623
liriafr01,2015,15,70,5,205,560,3.18757142857143
liriafr01,2010,9,58,10,201,575,2.65639130434783
lockeje01,2011,3,10,1,5,50,6.745
lockeje01,2014,16,40,4,89,394,4.36550253807107
lockeje01,2013,11,84,6,125,499,4.02795991983968
lockeje01,2012,6,11,1,34,103,4.43480582524272
lockeje01,2015,15,60,7,129,505,3.95380198019802
loeka01,2012,9,20,3,55,205,4.20719512195122
loeka01,2010,6,15,2,46,175,3.71328571428571
loeka01,2011,4,16,2,61,216,2.80277777777778
loeka01,2013,11,10,0,15,80,8.4105
loganbo02,2010,3,20,1,38,120,3.729
loganbo02,2014,6,11,1,32,75,5.132
loganbo02,2012,6,28,2,68,166,3.67331325301205
loganbo02,2013,7,13,0,50,117,3.81723076923077
loganbo02,2015,3,17,5,44,106,3.6151320754717
loganbo02,2011,4,13,4,46,125,3.289
lohseky01,2014,22,45,8,141,595,3.9538487394958
lohseky01,2012,19,38,4,143,633,3.50732227488152
lohseky01,2013,26,36,3,125,596,4.07987919463087
lohseky01,2011,16,42,3,111,565,3.66747787610619
lohseky01,2015,29,43,4,108,457,5.11649452954048
lohseky01,2010,9,35,3,54,276,4.41595652173913
lopezja02,2011,0,26,3,40,159,3.15707547169811
lopezja02,2014,2,19,2,22,113,4.32669026548673
lopezja02,2010,2,20,2,38,173,3.35645664739884
lopezja02,2012,1,14,0,28,108,3.06722222222222
lopezja02,2015,1,16,0,26,118,3.36281355932203
lopezja02,2013,1,12,0,37,118,2.41240677966102
lopezro01,2011,18,29,5,54,293,5.35947098976109
lopezro01,2010,37,56,3,116,600,5.209
lopezro01,2012,0,5,1,2,19,5.30552631578947
lopezwi01,2012,4,8,2,54,199,2.70304020100503
lopezwi01,2013,6,18,1,48,226,3.56569911504425
lopezwi01,2014,3,0,0,4,19,8.02673684210526
lopezwi01,2011,6,18,3,56,213,3.43345070422535
lopezwi01,2010,4,5,0,50,201,2.58646268656716
loupaa01,2015,6,7,6,46,127,3.72455118110236
loupaa01,2013,5,13,7,53,208,3.32203846153846
loupaa01,2012,0,2,0,21,92,1.92108695652174
loupaa01,2014,4,30,6,56,206,3.83102912621359
lowede01,2012,10,51,3,55,428,4.37070093457944
lowede01,2011,14,70,3,137,561,3.70414438502674
lowede01,2010,18,61,4,136,581,3.88967125645439
lowede01,2013,3,3,2,8,39,5.97107692307692
lowema01,2010,2,6,0,12,40,4.579
lowema01,2011,6,19,0,42,135,4.15833333333333
lowema01,2012,5,13,0,28,118,4.31533898305085
lowema01,2015,4,12,1,61,165,2.57036363636364
lowema01,2014,2,6,0,6,21,7.70342857142857
lowema01,2013,1,11,0,7,35,5.79085714285714
luekejo01,2014,7,5,1,19,91,5.47265934065934
luekejo01,2013,3,12,1,25,64,4.3605
luekejo01,2012,0,3,0,2,10,4.595
luekejo01,2011,2,13,0,29,98,3.23928571428571
luetglu01,2015,0,2,0,2,7,3.99114285714286
luetglu01,2012,3,24,1,38,122,4.0294262295082
luetglu01,2014,3,5,0,7,27,7.57644444444444
luetglu01,2013,2,16,2,27,111,3.7507027027027
lylesjo01,2015,2,19,3,30,147,3.7870612244898
lylesjo01,2012,20,42,5,99,424,4.53132075471698
lylesjo01,2013,17,49,11,93,425,4.56564705882353
lylesjo01,2014,12,46,8,90,380,4.22147368421053
lylesjo01,2011,14,26,5,67,282,4.525
lyonbr01,2011,4,5,0,6,40,7.15
lyonbr01,2010,2,31,3,54,234,3.33541025641026
lyonbr01,2013,3,13,0,23,103,3.98003883495146
lyonbr01,2012,5,20,3,63,183,3.22614754098361
lyonsty01,2013,5,16,3,43,159,3.72724528301887
lyonsty01,2014,4,11,2,36,110,3.65018181818182
lyonsty01,2015,12,15,1,60,180,4.534
macdomi01,2010,1,12,1,14,56,4.36471428571429
macdomi01,2011,3,29,3,41,171,3.95482456140351
macdomi01,2012,0,6,0,4,17,4.85970588235294
machije01,2015,8,22,1,42,174,4.66848275862069
machije01,2014,5,18,1,51,199,3.43350753768844
machije01,2012,2,1,0,4,20,6.245
machije01,2013,2,12,0,51,159,2.29328301886792
maholpa01,2013,17,47,10,105,459,4.23754248366013
maholpa01,2014,8,28,3,34,212,4.95747169811321
maholpa01,2010,15,62,9,102,556,4.17971942446043
maholpa01,2012,20,53,11,140,567,4.00505291005291
maholpa01,2011,11,50,8,97,487,3.78270020533881
mainesc01,2011,4,5,0,5,21,11.1678571428571
mainesc01,2012,3,15,5,32,80,4.4075
mainesc01,2010,1,5,0,11,39,3.54053846153846
malonma02,2011,7,4,1,13,56,7.31071428571429
malonma02,2010,2,5,1,13,62,3.94996774193548
malonma02,2012,2,1,1,5,33,5.095
manesse01,2015,7,13,1,46,190,3.78136842105263
manesse01,2013,4,13,1,35,186,3.43509677419355
manesse01,2014,7,11,2,55,241,3.38096265560166
manshje01,2014,1,14,0,16,69,4.132
manshje01,2013,6,12,0,18,92,5.59147826086956
manshje01,2010,3,6,0,21,87,3.59624137931034
manshje01,2012,4,7,1,12,65,5.495
manshje01,2011,0,4,0,2,10,5.425
manshje01,2015,1,10,1,33,118,2.62552542372881
marcush01,2013,7,21,4,60,235,3.63523404255319
marcush01,2012,16,41,4,109,372,4.10306451612903
marcush01,2011,22,57,0,158,602,3.72765780730897
marcush01,2010,24,43,6,165,586,3.73940955631399
marcush01,2015,9,11,1,30,105,5.79114285714286
marmoca01,2011,5,48,9,99,222,3.53851351351351
marmoca01,2012,4,45,2,72,166,3.9805421686747
marmoca01,2013,7,40,4,59,147,5.19085714285714
marmoca01,2010,1,52,8,138,233,2.010330472103
marmoca01,2014,3,10,1,14,40,6.432
maronni01,2013,1,8,0,5,16,8.1105
maronni01,2014,0,7,1,7,19,4.71094736842105
maronni01,2012,0,3,0,7,18,2.26166666666667
marshse01,2014,1,12,2,14,42,5.06057142857143
marshse01,2012,3,16,3,74,183,2.24254098360656
marshse01,2013,0,2,1,10,31,1.98348387096774
marshse01,2010,3,25,2,90,224,2.27542857142857
marshse01,2011,1,17,2,79,227,1.86200440528634
martica04,2014,4,36,4,84,268,3.17677611940299
martica04,2013,1,9,3,24,85,3.08329411764706
martica04,2015,13,63,8,184,539,3.21192207792208
marticr01,2013,0,0,0,0,7,3.048
marticr01,2012,6,19,0,65,221,3.16287330316742
marticr01,2011,8,19,3,58,233,3.72027896995708
marticr01,2010,3,6,0,22,78,3.579
masteju01,2013,13,76,17,195,579,3.34851813471503
masteju01,2010,14,73,11,140,540,3.93455555555556
masteju01,2012,18,88,13,159,619,4.15638933764136
masteju01,2014,12,69,15,116,386,4.49987564766839
masteju01,2011,11,65,11,158,648,3.27962962962963
masteju01,2015,7,27,10,49,178,4.88680898876405
matthry01,2012,8,19,3,41,199,4.42163316582915
matthry01,2014,0,4,1,4,26,3.93969230769231
matthry01,2011,1,15,2,12,96,4.275
matthry01,2015,3,18,2,37,168,3.58042857142857
matthry01,2013,1,15,0,22,106,3.44422641509434
matusbr01,2012,15,41,0,81,294,4.68683673469388
matusbr01,2013,3,16,2,50,153,2.91074509803922
matusbr01,2010,19,63,7,143,527,4.05243453510436
matusbr01,2014,7,17,3,53,155,4.00296774193548
matusbr01,2015,5,20,3,56,147,3.58297959183673
matusbr01,2011,18,24,0,38,149,7.65587248322148
maurebr01,2015,3,15,1,39,153,3.31047058823529
maurebr01,2014,6,19,0,55,209,3.49085167464115
maurebr01,2013,16,27,6,70,270,4.90355555555556
mazzavi01,2013,3,21,3,46,221,3.3059185520362
mazzavi01,2010,19,50,4,79,367,5.13077111716621
mazzavi01,2011,4,15,1,10,85,5.84852941176471
mazzavi01,2014,2,5,1,7,31,6.03522580645161
mazzavi01,2015,0,6,0,6,36,3.634
mazzavi01,2012,3,19,3,26,132,4.29954545454545
mcallza01,2011,1,7,0,14,53,3.36462264150943
mcallza01,2015,7,23,3,84,207,3.14849275362319
mcallza01,2014,7,28,0,74,258,3.44595348837209
mcallza01,2013,13,49,6,101,403,4.03063027295285
mcallza01,2012,19,38,1,110,376,4.24393617021277
mccleky01,2011,21,43,6,76,425,4.91676470588235
mccleky01,2013,2,5,1,3,28,7.11942857142857
mccleky01,2012,2,9,2,11,56,5.07714285714286
mccleky01,2010,9,23,3,60,226,4.07457522123894
mcclemi01,2012,1,5,3,4,42,5.16642857142857
mcclemi01,2010,2,7,0,21,63,3.31709523809524
mcclemi01,2011,1,3,1,10,41,3.39085365853659
mccutda01,2014,1,2,0,0,7,11.2748571428571
mccutda01,2011,7,33,4,47,254,4.3005905511811
mccutda01,2012,1,1,0,0,0,Inf
mccutda01,2010,13,28,2,38,203,5.78343349753695
mcdonja03,2012,21,69,4,151,513,4.20611111111111
mcdonja03,2013,1,20,3,25,89,4.12665168539326
mcdonja03,2010,4,29,0,68,215,3.12086046511628
mcdonja03,2011,24,78,7,142,513,4.67997076023392
mcfartj01,2015,4,18,0,26,121,4.47284297520661
mcfartj01,2014,2,13,4,34,176,3.28540909090909
mcfartj01,2013,7,28,0,58,224,3.83817857142857
mcgeeja01,2012,3,11,1,73,166,1.81186746987952
mcgeeja01,2010,0,3,0,6,15,2.479
mcgeeja01,2014,2,16,2,90,214,1.7301308411215
mcgeeja01,2013,8,22,1,75,188,3.41502127659574
mcgeeja01,2011,5,12,0,27,84,4.70357142857143
mcgeeja01,2015,3,8,1,48,112,2.33042857142857
mcgowdu01,2013,2,12,2,26,77,3.67137662337662
mcgowdu01,2011,4,13,1,20,63,5.59642857142857
mcgowdu01,2014,13,33,3,61,246,5.02224390243902
mcgowdu01,2015,7,20,0,21,70,7.80542857142857
mchugco01,2013,6,5,0,11,78,5.77876923076923
mchugco01,2015,19,53,9,171,611,3.5808085106383
mchugco01,2014,13,41,6,157,464,3.10613793103448
mchugco01,2012,5,8,2,17,64,5.954375
medinyo01,2015,2,11,0,16,63,4.41971428571429
medinyo01,2014,3,28,5,60,171,3.44778947368421
medinyo01,2013,5,40,4,71,204,3.85682352941176
meekev01,2014,3,11,2,16,70,5.10342857142857
meekev01,2010,5,31,4,70,240,3.454
meekev01,2011,1,12,0,17,62,3.7508064516129
meekev01,2012,1,6,1,8,36,4.595
mejiaje01,2014,9,41,4,98,281,3.72986476868327
mejiaje01,2012,2,9,0,8,48,5.4075
mejiaje01,2015,0,2,0,7,22,2.04309090909091
mejiaje01,2010,3,20,3,22,117,4.72002564102564
mejiaje01,2013,2,4,0,27,82,2.46263414634146
melanma01,2015,4,14,2,62,230,2.82095652173913
melanma01,2014,2,11,3,71,213,2.08974647887324
melanma01,2011,5,26,2,66,223,3.25369955156951
melanma01,2012,8,12,3,41,135,4.58388888888889
melanma01,2010,2,8,1,22,64,3.500875
melanma01,2013,1,8,1,70,213,1.63954929577465
mendolu01,2010,4,3,0,1,12,17.829
mendolu01,2013,10,43,3,54,282,4.75012765957447
mendolu01,2011,0,5,2,7,44,3.50227272727273
mendolu01,2012,15,59,11,104,498,4.28174698795181
mijarjo01,2011,4,30,3,30,147,4.88214285714286
mijarjo01,2013,3,20,3,54,147,3.048
mijarjo01,2012,3,21,4,57,169,3.095
mijarjo01,2010,4,9,1,28,98,3.87491836734694
mikolmi01,2013,0,1,1,1,5,5.448
mikolmi01,2012,4,15,2,23,97,4.85788659793814
mikolmi01,2014,8,18,4,38,172,4.77153488372093
mileywa01,2013,21,66,4,147,608,3.98056578947368
mileywa01,2011,6,18,0,25,120,5.075
mileywa01,2012,14,37,2,144,584,3.15150684931507
mileywa01,2015,17,64,4,147,581,3.81041996557659
mileywa01,2014,23,75,4,183,604,3.97637086092715
millean01,2015,5,20,5,100,185,2.16102702702703
millean01,2012,3,20,2,51,121,3.16938016528926
millean01,2010,6,26,1,28,98,6.2320612244898
millean01,2014,3,17,5,103,187,1.51167914438503
millean01,2011,8,41,3,50,195,5.11730769230769
millean01,2013,3,17,2,48,92,3.048
milleji02,2011,0,4,0,5,21,3.31071428571429
milleji02,2014,3,2,0,2,8,18.507
milleji02,2013,1,1,0,0,4,15.048
milleji02,2012,6,27,3,44,146,4.73883561643836
millesh01,2015,13,73,6,171,616,3.44568831168831
millesh01,2014,22,73,2,127,549,4.53637158469945
millesh01,2012,0,4,1,16,41,1.85109756097561
millesh01,2013,20,57,5,169,520,3.67107692307692
millsbr02,2010,2,13,1,18,67,4.51183582089552
millsbr02,2014,5,11,2,19,62,6.32554838709677
millsbr02,2012,0,0,0,6,15,0.695
millsbr02,2011,4,12,2,18,55,6.18863636363636
millsbr02,2015,1,1,1,1,15,6.534
millwke01,2012,13,56,3,107,483,3.91487577639752
millwke01,2010,30,65,6,132,572,4.85697202797203
millwke01,2011,9,8,0,36,163,4.29493865030675
milonto01,2011,2,4,2,15,78,3.56346153846154
milonto01,2012,24,36,4,137,570,3.92657894736842
milonto01,2013,25,39,2,126,469,4.30173134328358
milonto01,2014,16,37,5,75,354,4.69132203389831
milonto01,2015,17,36,1,91,386,4.29980310880829
minormi01,2010,6,11,1,43,122,3.76752459016393
minormi01,2011,7,30,1,77,248,3.38790322580645
minormi01,2013,22,46,1,181,614,3.36558957654723
minormi01,2014,21,44,6,120,436,4.39117431192661
minormi01,2012,26,56,5,145,538,4.38310408921933
moralfr01,2010,5,24,3,27,86,6.2883023255814
moralfr01,2012,11,30,6,76,229,4.39194323144105
moralfr01,2013,2,15,3,21,76,4.548
moralfr01,2015,4,14,4,41,187,3.51902673796791
moralfr01,2014,24,65,6,100,427,5.41537236533958
moralfr01,2011,6,19,2,42,139,4.25521582733813
morribr01,2014,6,24,4,50,193,4.09573056994819
morribr01,2015,3,26,3,47,189,3.64193650793651
morribr01,2012,0,2,1,6,15,2.495
morribr01,2013,8,28,2,37,195,4.89415384615385
morrobr01,2013,12,18,1,42,163,5.42223312883436
morrobr01,2011,21,69,12,203,538,3.63838289962825
morrobr01,2010,11,66,9,178,439,3.16100455580866
morrobr01,2012,12,41,2,108,374,3.64847593582888
morrobr01,2015,3,7,0,23,99,3.55824242424242
morrobr01,2014,2,18,0,30,100,3.732
mortecl01,2011,9,24,2,30,175,5.33928571428571
mortecl01,2010,1,2,0,7,18,3.91233333333333
mortecl01,2013,3,16,3,21,91,4.82821978021978
mortecl01,2012,7,19,1,41,126,4.73785714285714
moscogu01,2011,14,38,2,74,384,4.228125
moscogu01,2010,0,2,1,2,2,10.579
moscogu01,2013,5,21,3,31,90,5.548
moscogu01,2012,8,19,1,47,150,4.495
moseldu01,2012,1,2,0,4,15,5.295
moseldu01,2011,10,36,2,64,360,3.99166666666667
moseldu01,2010,13,27,2,33,196,5.98716326530612
motagu01,2010,4,22,0,38,162,3.85677777777778
motagu01,2011,10,30,2,77,241,3.92126556016597
motagu01,2012,3,8,2,24,62,4.11112903225806
moylape01,2010,5,37,2,52,191,4.30413089005236
moylape01,2011,0,3,0,10,25,1.705
moylape01,2013,3,7,0,6,46,6.1784347826087
moylape01,2012,1,2,0,2,15,6.095
moylape01,2015,1,0,0,8,31,2.84367741935484
mujiced01,2015,10,7,1,30,142,5.11991549295775
mujiced01,2012,7,12,1,47,196,3.64602040816327
mujiced01,2013,9,5,1,46,194,3.71294845360825
mujiced01,2014,6,14,0,43,180,3.69866666666667
mujiced01,2010,14,6,0,72,209,3.88282775119617
